,id,major,gender,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,academic,campus,internship,AtRisk_academic,AtRisk_campus,AtRisk_internship,At_Risk,graduate_program,goverment,industry,placement,annual
7980,7980,Computer Science,M,84.24242424242425,84.97109826589596,73.83720930232558,68.5,69.67509025270758,80.64516129032258,88.8157894736842,83.76623376623377,76.6355140186916,83.05084745762711,79.41393680699126,10,8,0,0,0,0,0.45662487260255075,0.43234958659598427,0.4312731967355719,1.320247655934107,151265.45691641938
7981,7981,Computer Science,M,90.9090909090909,86.70520231213872,73.83720930232558,64.0,67.14801444043322,89.40092165898618,91.44736842105263,84.41558441558442,77.57009345794393,90.67796610169492,81.61114510192505,2,10,0,1,0,1,0.3842418310597354,0.1613333282276968,0.38613049520677084,0.9317056544942031,126736.92061262537
7982,7982,Mathmatics,M,80.60606060606061,73.98843930635839,66.27906976744185,54.5,61.01083032490975,77.41935483870968,78.28947368421052,69.48051948051948,74.76635514018692,87.28813559322033,72.36282387416175,4,7,1,1,0,2,0.22807357747207627,0.17790166525780704,0.3049978755229392,0.7109731182528225,103426.6174839412
7983,7983,Information Science,F,73.33333333333333,76.878612716763,73.83720930232558,77.0,77.25631768953069,63.59447004608295,69.73684210526316,68.83116883116882,78.97196261682242,61.016949152542374,72.04568657938323,19,-1,1,0,1,2,0.38556583643878295,0.6674650654768258,0.2819856140179402,1.335016515933549,95201.06098209844
7984,7984,Computer Science,M,80.60606060606061,78.03468208092485,63.372093023255815,60.0,63.537906137184116,81.10599078341014,82.23684210526316,75.97402597402598,68.69158878504673,79.66101694915254,73.3220206444324,4,12,1,1,0,2,0.2953935614940514,0.2197702989315591,0.4461033281747507,0.9612671886003612,91430.09311368348
7985,7985,Electric Engineering,F,84.84848484848484,93.64161849710983,94.18604651162791,70.0,64.62093862815884,82.48847926267281,78.94736842105263,92.85714285714286,88.3177570093458,88.13559322033899,83.80434292559346,0,18,0,1,0,1,0.4706345626120063,0.15713708270688664,0.5870486140316825,1.2148202593505755,135133.16959491948
7986,7986,Mathmatics,M,73.93939393939394,76.878612716763,65.69767441860465,55.0,58.48375451263538,72.35023041474655,78.94736842105263,74.67532467532467,78.03738317757009,87.28813559322033,72.12978778693112,9,2,1,0,1,2,0.2546341838284603,0.322729632777246,0.2323299868614427,0.8096938034671489,68888.12171881061
7987,7987,Liberal Arts,F,77.57575757575758,84.39306358381504,79.65116279069767,87.0,89.16967509025271,81.10599078341014,79.60526315789474,75.32467532467533,82.24299065420561,64.83050847457628,80.08990874352853,17,12,0,0,0,0,0.6229597079553525,0.7231417253641749,0.6370225832764116,1.983124016595939,201997.4158888152
7988,7988,Mathmatics,M,73.33333333333333,72.83236994219654,65.69767441860465,55.5,58.48375451263538,74.19354838709677,73.6842105263158,66.88311688311688,74.29906542056075,80.08474576271186,69.4991819186572,3,6,1,1,0,2,0.15261314584261224,0.122889627150266,0.2563680077977756,0.5318707807906538,66017.9416515833
7989,7989,Others,M,77.57575757575758,83.81502890173411,70.34883720930233,81.0,85.1985559566787,79.72350230414746,88.15789473684211,82.46753246753246,70.09345794392523,63.13559322033898,78.1516160316259,18,9,0,0,0,0,0.5755473926240057,0.7298096771367956,0.5620351760990809,1.8673922458598822,197286.35813888645
7990,7990,Computer Science,F,88.48484848484848,86.70520231213872,70.93023255813954,68.0,71.11913357400722,85.25345622119816,91.44736842105263,86.36363636363636,79.90654205607477,88.55932203389831,81.67697420249941,9,7,0,0,0,0,0.4688630460611429,0.39620618741859964,0.3962814870886968,1.2613507205684393,151621.45237075395
7991,7991,Information Science,M,82.42424242424242,95.95375722543352,96.51162790697674,94.5,90.97472924187726,83.87096774193549,76.97368421052632,84.41558441558442,99.53271028037383,75.42372881355932,88.05810322605095,16,18,0,0,0,0,0.8040684335973849,0.7616697019387887,0.8111831898445638,2.3769213253807373,208099.044222639
7992,7992,Mathmatics,M,75.15151515151516,75.14450867052022,68.02325581395348,58.5,61.73285198555957,78.80184331797236,73.6842105263158,68.83116883116882,75.70093457943925,82.62711864406779,71.81974075205125,5,4,1,0,0,1,0.20452816046860647,0.18970465750774532,0.23372204998259366,0.6279548679589455,98743.70006010993
7993,7993,Electric Engineering,M,73.93939393939394,86.1271676300578,82.55813953488372,66.0,63.17689530685921,77.88018433179724,73.02631578947368,82.46753246753246,83.64485981308411,82.62711864406779,77.14476074571499,2,8,0,1,0,1,0.28747377806573565,0.12955955977773476,0.31882736864826794,0.7358607064917384,100732.79433583107
7994,7994,Liberal Arts,M,80.0,86.1271676300578,74.4186046511628,87.5,88.8086642599278,79.26267281105991,86.1842105263158,83.76623376623377,77.57009345794393,62.28813559322034,80.59257826959222,20,8,0,0,0,0,0.6397043980162249,0.8047355156719792,0.5674202725929959,2.0118601862812002,196234.45820040675
7995,7995,Computer Science,M,89.6969696969697,88.4393063583815,77.90697674418605,71.0,72.56317689530685,90.78341013824885,88.15789473684211,85.06493506493507,83.64485981308411,89.83050847457628,83.70880379225306,5,18,0,0,0,0,0.5504588949793322,0.34080943446243817,0.6533002656172194,1.5445685950589898,191492.03447480264
7996,7996,Liberal Arts,F,87.27272727272727,86.70520231213872,75.0,86.0,89.89169675090253,88.94009216589862,87.5,78.57142857142857,80.37383177570094,71.61016949152543,83.18651483403221,12,14,0,0,0,0,0.614837243804491,0.565850071217276,0.6341759735526783,1.8148632885744456,183038.87767377932
7997,7997,Mathmatics,M,87.87878787878788,84.97109826589596,75.0,67.0,71.84115523465704,90.78341013824885,85.52631578947368,77.92207792207792,79.4392523364486,86.44067796610169,80.68027755316916,7,17,0,0,0,0,0.5210530935055928,0.3956049320614903,0.6441352521178783,1.5607932776849613,166916.68325997388
7998,7998,Mathmatics,M,75.75757575757575,80.34682080924856,75.5813953488372,62.0,62.81588447653429,74.19354838709677,75.0,75.32467532467533,84.57943925233644,86.86440677966101,75.24637461359653,5,4,0,0,0,0,0.26314524752041485,0.2023163136407887,0.2428376921128042,0.7082992532740078,59103.76302777748
7999,7999,Computer Science,M,75.75757575757575,77.45664739884393,59.30232558139535,64.0,67.50902527075812,76.95852534562212,84.86842105263158,77.27272727272727,71.02803738317758,78.8135593220339,73.29668443847655,10,2,1,0,1,2,0.29088721955264474,0.36382916845364116,0.2487353646172472,0.903451752623533,108470.1573104079
8000,8000,Others,M,70.9090909090909,78.61271676300578,66.86046511627907,75.5,76.53429602888086,70.04608294930875,81.57894736842105,76.62337662337663,68.22429906542057,61.440677966101696,72.63299527898855,19,-1,1,0,1,2,0.39561252556930016,0.6696266431833005,0.2835479915995202,1.3487871603521209,127946.00008097106
8001,8001,Others,F,87.27272727272727,93.64161849710983,86.04651162790698,93.5,93.14079422382672,88.0184331797235,90.13157894736842,87.66233766233766,81.77570093457943,66.52542372881356,86.77151260743933,19,19,0,0,0,0,0.8411171308495831,0.8750164862260149,0.8753747979113913,2.591508414986989,272192.0847414558
8002,8002,Liberal Arts,F,82.42424242424242,86.1271676300578,76.16279069767442,87.0,87.36462093862816,76.036866359447,80.26315789473684,77.92207792207792,82.71028037383178,66.52542372881356,80.25366279695099,18,12,0,0,0,0,0.6420526678221665,0.7605492151403906,0.6507593686761205,2.0533612516386777,161994.5951814031
8003,8003,Computer Science,F,76.36363636363636,75.14450867052022,56.97674418604651,57.0,62.454873646209386,79.72350230414746,84.21052631578948,74.02597402597402,69.62616822429906,83.47457627118644,71.9000510007809,3,7,1,1,0,2,0.2038655067098938,0.1393936428052105,0.2904656305955792,0.6337247801106836,107052.8944102847
8004,8004,Information Science,F,75.75757575757575,84.97109826589596,82.55813953488372,84.5,84.83754512635379,77.88018433179724,73.6842105263158,75.32467532467533,86.44859813084112,67.79661016949153,79.37586371678302,15,13,0,0,0,0,0.5883438968055048,0.654571770450689,0.6362314877531435,1.8791471550093375,184435.3880209326
8005,8005,Computer Science,M,89.0909090909091,85.54913294797687,72.09302325581395,63.0,67.87003610108303,90.3225806451613,91.44736842105263,86.36363636363636,76.16822429906541,89.40677966101696,81.13116907857156,6,16,0,0,0,0,0.5022921242163625,0.3527919669193364,0.6043228134678253,1.4594069046035243,169152.5509650629
8006,8006,Computer Science,M,79.39393939393939,79.76878612716763,66.27906976744185,66.0,70.7581227436823,81.5668202764977,86.84210526315789,78.57142857142857,73.83177570093459,80.08474576271186,76.30967936069617,9,10,0,0,0,0,0.40759539164513986,0.39945496577422507,0.4651354957505608,1.2721858531699257,139740.60466742207
8007,8007,Electric Engineering,F,89.0909090909091,95.3757225433526,85.46511627906976,72.5,68.23104693140795,90.3225806451613,88.8157894736842,99.35064935064935,84.11214953271028,90.67796610169492,86.39419299486393,3,18,0,1,0,1,0.5638125534447264,0.27708336209015494,0.6338417016022405,1.4747376171371218,167830.76037861884
8008,8008,Electric Engineering,M,84.84848484848484,87.86127167630057,88.37209302325581,68.0,65.34296028880867,83.41013824884793,76.97368421052632,86.36363636363636,85.51401869158879,85.59322033898304,81.22795076904325,1,13,0,1,0,1,0.39194205175474206,0.14612119067126653,0.45494220752867526,0.9930054499546839,126736.33098981866
8009,8009,Mathmatics,M,93.33333333333333,86.1271676300578,79.65116279069767,67.0,69.31407942238268,87.09677419354838,82.23684210526316,79.87012987012987,91.1214953271028,97.45762711864407,83.32086117911597,4,13,0,1,0,1,0.4766192349611832,0.2642384937606254,0.5004133201592225,1.241271048881031,160376.69163359678
8010,8010,Liberal Arts,M,76.96969696969697,84.97109826589596,72.67441860465117,87.0,87.72563176895306,72.35023041474655,82.23684210526316,79.22077922077922,78.03738317757009,61.016949152542374,78.22030296800986,22,8,0,0,0,0,0.6317069653792425,0.8696139973794303,0.5877117923257714,2.0890327550844443,191478.74600058803
8011,8011,Mathmatics,M,87.27272727272727,86.70520231213872,70.34883720930233,68.5,71.48014440433214,91.2442396313364,84.86842105263158,79.87012987012987,79.4392523364486,87.71186440677967,80.74408184958266,4,13,0,1,0,1,0.43254002942726,0.25475470992264254,0.493558488518133,1.1808532278680355,136019.61692958005
8012,8012,Liberal Arts,M,90.9090909090909,94.21965317919076,79.65116279069767,94.5,96.38989169675091,90.3225806451613,92.10526315789474,87.66233766233766,87.85046728971963,74.57627118644068,88.81867185172842,21,10,0,0,0,0,0.8170789620464634,0.8871516136674121,0.6580262607044504,2.362256836418326,205971.80447940697
8013,8013,Information Science,F,77.57575757575758,90.17341040462428,86.04651162790698,92.5,89.89169675090253,82.02764976958525,76.3157894736842,82.46753246753246,85.04672897196262,63.13559322033898,82.51806702622947,18,17,0,0,0,0,0.7316999451403184,0.8072216382822905,0.7953369763881841,2.3342585598107934,229388.1912179218
8014,8014,Information Science,M,80.0,90.7514450867052,85.46511627906976,90.5,89.89169675090253,82.94930875576037,75.65789473684211,78.57142857142857,95.32710280373831,73.30508474576271,84.24190777302094,14,16,0,0,0,0,0.6858392564162189,0.6586793478678609,0.7190073936670062,2.063525997951086,211499.62999938428
8015,8015,Electric Engineering,M,75.15151515151516,83.23699421965318,80.81395348837209,60.5,57.40072202166065,68.20276497695852,75.65789473684211,85.06493506493507,81.30841121495327,85.59322033898304,75.29304112138732,7,6,0,0,0,0,0.31689166545290115,0.2914329932072941,0.3249856655778486,0.9333103242380438,98326.1728691282
8016,8016,Electric Engineering,F,74.54545454545455,78.61271676300578,66.86046511627907,60.0,58.84476534296029,71.42857142857143,80.26315789473684,85.71428571428571,72.42990654205607,78.8135593220339,72.75128826693836,8,0,1,0,1,2,0.22860937360759087,0.2728769245179404,0.16526065438424498,0.6667469525097762,46592.155781782225
8017,8017,Information Science,M,70.3030303030303,80.34682080924856,73.25581395348837,80.5,80.86642599277978,65.89861751152074,69.73684210526316,70.12987012987013,86.44859813084112,64.83050847457628,74.23165274106184,22,3,1,0,0,1,0.5125641884460402,0.8165955219629003,0.43854728969167034,1.7677070001006108,149968.0941883208
8018,8018,Mathmatics,M,80.60606060606061,77.45664739884393,67.44186046511628,62.5,66.4259927797834,74.19354838709677,76.97368421052632,72.72727272727273,78.50467289719626,81.35593220338983,73.81856716752861,12,8,1,0,0,1,0.3934921646448137,0.48536553524150666,0.4429905367563735,1.3218482366426938,125967.91974228632
8019,8019,Others,M,78.78787878787878,88.4393063583815,72.67441860465117,88.0,88.4476534296029,83.87096774193549,88.15789473684211,87.66233766233766,72.42990654205607,61.016949152542374,80.94873130162281,15,8,0,0,0,0,0.5643382097645779,0.62202234806232,0.5018619145224968,1.6882224723493948,187157.01440141036
8020,8020,Computer Science,M,81.21212121212122,82.65895953757226,65.69767441860465,63.5,68.23104693140795,84.7926267281106,92.76315789473684,85.71428571428571,71.49532710280374,85.59322033898304,78.16584198786259,8,11,0,0,0,0,0.4332380998836641,0.37714940409842096,0.4844829112596098,1.2948704152416948,141308.9668025872
8021,8021,Mathmatics,M,80.60606060606061,76.878612716763,69.18604651162791,57.0,63.537906137184116,82.48847926267281,81.57894736842105,71.42857142857143,78.97196261682242,89.83050847457628,75.15070951226997,5,13,0,0,0,0,0.3531497569297613,0.2709732132800764,0.49197998025157713,1.1161029504614148,114186.17399051978
8022,8022,Mathmatics,M,84.84848484848484,84.39306358381504,73.25581395348837,68.0,72.56317689530685,91.2442396313364,84.21052631578948,79.22077922077922,80.37383177570094,88.13559322033899,80.62455094450402,7,14,0,0,0,0,0.4895528207691522,0.3723968337146178,0.5608547465484538,1.4228044010322236,182977.34265523878
8023,8023,Liberal Arts,F,80.0,82.08092485549133,72.09302325581395,81.0,84.47653429602889,81.10599078341014,84.21052631578948,73.37662337662337,75.70093457943925,66.10169491525424,78.01462523778505,14,8,0,0,0,0,0.49785472861066227,0.574418634138863,0.48075534918071205,1.5530287119302373,133787.2396901257
8024,8024,Mathmatics,M,89.6969696969697,88.4393063583815,79.06976744186046,70.5,72.92418772563177,88.0184331797235,88.8157894736842,82.46753246753246,88.78504672897196,94.49152542372882,84.32085584964844,8,7,0,0,0,0,0.4977983941256432,0.36913214365184344,0.3900136649084405,1.2569442026859272,153295.88557587285
8025,8025,Electric Engineering,F,79.39393939393939,87.28323699421965,81.97674418604652,68.0,65.70397111913357,76.036866359447,80.26315789473684,85.71428571428571,79.90654205607477,80.50847457627118,78.47872182941546,6,14,0,0,0,0,0.4365538554382747,0.3276943570452472,0.5418451810189138,1.3060933935024357,129442.91629925645
8026,8026,Computer Science,M,89.0909090909091,86.1271676300578,75.5813953488372,65.0,67.87003610108303,89.40092165898618,91.44736842105263,83.76623376623377,76.16822429906541,90.67796610169492,81.513022241792,2,12,0,1,0,1,0.40292797403363984,0.1763075208387177,0.4412909721662345,1.020526467038592,146755.10937278788
8027,8027,Computer Science,F,81.81818181818181,78.03468208092485,67.44186046511628,63.0,69.67509025270758,80.18433179723502,90.13157894736842,76.62337662337663,73.83177570093459,84.32203389830508,76.50629115841504,11,1,0,0,1,1,0.3519011705317827,0.40477919103084653,0.24286407242578373,0.999544433988413,91201.08023733558
8028,8028,Electric Engineering,M,75.15151515151516,84.97109826589596,79.06976744186046,63.0,58.12274368231047,67.74193548387096,70.39473684210526,87.01298701298701,81.30841121495327,80.9322033898305,74.7705398485329,5,10,1,0,0,1,0.31609945825797636,0.24657100887733369,0.40783638078266815,0.9705068479179781,136021.54404435834
8029,8029,Mathmatics,M,84.84848484848484,90.17341040462428,83.72093023255815,72.0,74.0072202166065,87.55760368663594,84.86842105263158,83.76623376623377,89.25233644859813,89.83050847457628,84.00251491309494,9,10,0,0,0,0,0.539191479663383,0.4277682903355926,0.4856002254811552,1.4525599954801307,124365.40090531169
8030,8030,Mathmatics,M,82.42424242424242,78.61271676300578,65.69767441860465,60.5,64.62093862815884,81.5668202764977,76.97368421052632,73.37662337662337,78.03738317757009,85.59322033898304,74.74033036142123,6,12,1,0,0,1,0.3522390799830664,0.2985999515924565,0.47647868466674437,1.1273177162422674,151749.92764643067
8031,8031,Others,M,75.15151515151516,87.86127167630057,76.74418604651163,85.5,81.5884476534296,80.64516129032258,82.89473684210526,86.36363636363636,74.76635514018692,62.28813559322034,79.38034457572283,12,13,0,0,0,0,0.5395453547276401,0.5441738732068397,0.5963399231536555,1.6800591510881353,141458.83304746472
8032,8032,Mathmatics,F,83.63636363636364,81.5028901734104,73.25581395348837,62.0,66.06498194945848,81.10599078341014,84.86842105263158,81.81818181818181,78.50467289719626,88.55932203389831,78.1316638298039,6,9,0,0,0,0,0.3797053116276937,0.28807868764873906,0.4023681597060839,1.0701521589825167,144815.00951559027
8033,8033,Computer Science,F,85.45454545454545,83.23699421965318,63.372093023255815,66.0,72.20216606498195,88.94009216589862,90.78947368421052,81.16883116883118,70.09345794392523,81.77966101694915,78.3037314742251,8,11,0,0,0,0,0.4355968812277542,0.37765690354441706,0.48484972932713233,1.2981035140993036,123766.9170036227
8034,8034,Mathmatics,F,78.18181818181819,76.878612716763,66.27906976744185,62.0,67.87003610108303,78.80184331797236,83.55263157894737,71.42857142857143,81.30841121495327,88.55932203389831,75.48603163414488,8,2,0,0,1,1,0.29575542591631,0.2982774235782901,0.22795721362579452,0.8219900631203947,63063.33882452268
8035,8035,Information Science,M,71.51515151515152,83.23699421965318,85.46511627906976,81.5,76.89530685920577,64.0552995391705,66.44736842105263,78.57142857142857,83.17757009345794,59.32203389830509,75.0186269396495,20,3,0,0,0,0,0.49344295696182494,0.7458823718356116,0.4140385007356778,1.6533638295331141,138587.682822366
8036,8036,Liberal Arts,F,76.96969696969697,80.92485549132948,64.53488372093024,83.5,87.36462093862816,80.64516129032258,88.8157894736842,76.62337662337663,73.83177570093459,64.83050847457628,77.80406686834792,20,10,0,0,0,0,0.6123679002034101,0.8098077880558201,0.6154236910154469,2.037599379274677,166386.21931026445
8037,8037,Liberal Arts,F,83.03030303030303,86.70520231213872,73.83720930232558,85.0,90.97472924187726,88.94009216589862,87.5,77.92207792207792,80.8411214953271,71.61016949152543,82.63609049614738,16,14,0,0,0,0,0.670588434377683,0.7110434309247258,0.6859163632423839,2.067548228544793,221163.832164314
8038,8038,Computer Science,M,76.96969696969697,77.45664739884393,59.30232558139535,63.0,68.23104693140795,76.036866359447,85.52631578947368,77.27272727272727,70.09345794392523,78.38983050847457,73.22789147553921,9,-1,1,0,1,2,0.24287169858583105,0.30376818333803796,0.152118937934869,0.698758819858738,64633.622077237975
8039,8039,Others,F,84.84848484848484,88.4393063583815,72.09302325581395,89.5,91.33574007220217,84.7926267281106,90.78947368421052,84.41558441558442,78.50467289719626,69.49152542372882,83.42104376837132,18,12,0,0,0,0,0.6962348926030364,0.7722066962918446,0.6591853378902593,2.1276269267851404,183995.79298053714
8040,8040,Mathmatics,F,88.48484848484848,87.86127167630057,80.81395348837209,70.0,72.20216606498195,88.0184331797235,86.84210526315789,84.41558441558442,87.85046728971963,94.91525423728814,84.14040840999766,8,15,0,0,0,0,0.5761702580403946,0.42980933772221575,0.6112196590496453,1.6171992548122556,153282.84963234482
8041,8041,Information Science,M,74.54545454545455,88.4393063583815,91.27906976744185,87.5,82.67148014440433,73.73271889400921,71.71052631578948,82.46753246753246,87.85046728971963,63.559322033898304,80.37558778166314,17,15,0,0,0,0,0.6583936199776397,0.747196158943992,0.720914815729627,2.1265045946512586,222819.596725975
8042,8042,Mathmatics,M,83.63636363636364,89.01734104046243,81.3953488372093,72.0,72.92418772563177,88.0184331797235,84.86842105263158,84.41558441558442,89.7196261682243,90.67796610169492,83.66732721575258,6,16,0,0,0,0,0.5456764507335968,0.3621262452862473,0.6110695833003448,1.518872279320189,190356.34091232688
8043,8043,Information Science,F,66.66666666666667,74.56647398843931,73.25581395348837,76.5,75.45126353790614,59.90783410138249,64.47368421052632,70.12987012987013,77.10280373831776,55.932203389830505,69.39866137164276,19,4,1,0,0,1,0.391196642055834,0.6960610726127695,0.41349767842872565,1.5007553930973292,113274.21530715865
8044,8044,Information Science,M,80.0,86.1271676300578,81.3953488372093,89.5,88.08664259927798,73.27188940092167,77.63157894736842,75.97402597402598,88.3177570093458,66.52542372881356,80.68298341270204,23,3,0,0,0,0,0.6392144307266739,0.8771443094158293,0.4690104895943003,1.9853692297368035,161638.05717975384
8045,8045,Electric Engineering,F,76.36363636363636,82.08092485549133,76.16279069767442,59.5,55.5956678700361,71.88940092165899,77.63157894736842,88.31168831168831,77.10280373831776,83.89830508474576,74.85367967906174,5,10,1,0,0,1,0.31752167460220626,0.2468770033301862,0.4080575520465058,0.9724562299788981,96041.67687505795
8046,8046,Computer Science,M,92.12121212121212,90.7514450867052,74.4186046511628,69.0,72.92418772563177,92.62672811059907,97.36842105263158,90.25974025974025,76.6355140186916,90.2542372881356,84.63600903145101,3,12,0,1,0,1,0.47264250886741366,0.22460640642639892,0.4629000041185327,1.1601489194123453,148399.59351996495
8047,8047,Mathmatics,F,86.06060606060606,82.65895953757226,75.0,64.5,70.03610108303249,85.25345622119816,82.89473684210526,76.62337662337663,77.10280373831776,86.01694915254237,78.6146989258751,7,11,0,0,0,0,0.42462465818680273,0.34199661659839664,0.4723758134158503,1.2389970882010497,157684.24316527366
8048,8048,Electric Engineering,M,69.6969696969697,80.34682080924856,76.16279069767442,64.0,60.64981949458484,68.66359447004608,75.65789473684211,83.11688311688312,75.70093457943925,77.54237288135593,73.1538080483044,9,3,1,0,0,1,0.28233373151402874,0.3341661843913549,0.26276487193339465,0.8792647878387783,82944.41484287215
8049,8049,Mathmatics,M,80.0,79.76878612716763,65.69767441860465,58.0,60.64981949458484,78.80184331797236,80.26315789473684,77.27272727272727,78.97196261682242,88.98305084745763,74.84090219900737,5,9,1,0,0,1,0.3071207670801809,0.23916231017552333,0.38031280769974507,0.9265958849554493,122654.45182664193
8050,8050,Computer Science,M,80.60606060606061,86.70520231213872,76.16279069767442,69.5,70.7581227436823,88.94009216589862,90.78947368421052,90.25974025974025,73.83177570093459,83.89830508474576,81.14515632550858,6,17,0,0,0,0,0.5127137263948757,0.3605111125963701,0.6320707760755409,1.5052956150667867,179132.0479008123
8051,8051,Computer Science,F,84.24242424242425,78.61271676300578,65.11627906976744,60.5,66.06498194945848,82.48847926267281,84.21052631578948,75.32467532467533,74.76635514018692,88.13559322033899,75.94620312883194,9,5,0,0,0,0,0.35046599233961023,0.3597788694083209,0.32561479812573685,1.035859659873668,106106.86518827897
8052,8052,Others,F,74.54545454545455,89.01734104046243,81.3953488372093,87.5,86.28158844765343,75.11520737327189,84.21052631578948,89.6103896103896,77.10280373831776,61.86440677966102,80.66430666882096,20,3,0,0,0,0,0.5900197473406591,0.7666611810864765,0.42905732039144995,1.7857382488185856,183150.01327856453
8053,8053,Electric Engineering,M,70.3030303030303,77.45664739884393,70.34883720930233,57.0,54.51263537906137,64.97695852534562,68.42105263157895,77.27272727272727,75.23364485981308,77.11864406779661,69.26441776474995,4,2,1,1,1,3,0.12415959913349443,0.128159715183196,0.15820162905856086,0.41052094337525125,73166.80374495956
8054,8054,Mathmatics,F,92.12121212121212,89.01734104046243,77.32558139534883,72.5,75.45126353790614,92.62672811059907,86.84210526315789,79.87012987012987,86.91588785046729,90.2542372881356,84.29244864774192,4,13,0,1,0,1,0.49323951875223,0.2678144016494124,0.5029979685401258,1.2640518889417682,155061.28883067964
8055,8055,Electric Engineering,M,81.21212121212122,91.90751445086705,88.37209302325581,72.0,67.87003610108303,81.5668202764977,80.92105263157895,94.8051948051948,87.85046728971963,85.16949152542372,83.1674791315742,6,14,0,0,0,0,0.5167612268851611,0.3449512327942819,0.5543183647113833,1.4160308243908264,141239.18984134885
8056,8056,Others,M,72.72727272727273,81.5028901734104,70.93023255813954,82.0,82.31046931407943,74.19354838709677,82.89473684210526,81.81818181818181,67.75700934579439,56.779661016949156,75.29140021830294,17,9,0,0,0,0,0.5103279015611563,0.6824779147753466,0.5411251759894802,1.733930992325983,157293.3459665749
8057,8057,Computer Science,M,86.06060606060606,81.5028901734104,71.51162790697674,64.0,69.31407942238268,87.09677419354838,88.15789473684211,75.97402597402598,78.03738317757009,88.98305084745763,79.063833249282,5,10,0,0,0,0,0.3895418986175587,0.26237238779211924,0.4192575386251853,1.0711718250348632,150816.15431694605
8058,8058,Electric Engineering,M,72.72727272727273,78.61271676300578,70.34883720930233,57.0,55.95667870036101,72.35023041474655,76.3157894736842,82.46753246753246,72.89719626168224,80.9322033898305,71.96084574074179,3,2,1,1,1,3,0.15399382138662554,0.10127906710947145,0.15207359232032772,0.40734648081642466,85718.91657226335
8059,8059,Liberal Arts,M,76.96969696969697,82.08092485549133,75.5813953488372,86.0,84.11552346570397,72.8110599078341,75.65789473684211,75.97402597402598,80.37383177570094,63.13559322033898,77.26999462544715,17,2,0,0,1,1,0.4728980426108236,0.6360864298933886,0.35241342379976504,1.461397896303977,126824.4498756323
8060,8060,Electric Engineering,F,81.21212121212122,82.65895953757226,79.65116279069767,59.5,58.48375451263538,73.27188940092167,76.97368421052632,81.81818181818181,80.8411214953271,85.16949152542372,75.95803665034072,8,9,0,0,0,0,0.3751060168535311,0.35368828972354466,0.42318812959263813,1.151982436169714,124699.34947888454
8061,8061,Computer Science,F,88.48484848484848,91.32947976878613,79.65116279069767,72.5,73.64620938628158,93.54838709677419,93.42105263157895,90.9090909090909,77.10280373831776,85.59322033898304,84.61862551453586,6,15,0,0,0,0,0.5517673296515683,0.35795981339910526,0.585889504494572,1.4956166475452455,169713.6064482844
8062,8062,Electric Engineering,F,81.81818181818181,88.4393063583815,76.16279069767442,67.5,65.34296028880867,84.7926267281106,87.5,89.6103896103896,79.4392523364486,85.59322033898304,80.61987281769782,4,17,0,1,0,1,0.47114459784363216,0.2849682247090136,0.6040710767633588,1.3601838993160045,133834.2760832648
8063,8063,Others,F,71.51515151515152,82.65895953757226,70.93023255813954,84.0,83.75451263537906,70.96774193548387,82.89473684210526,81.81818181818181,71.02803738317758,57.6271186440678,75.71946728692585,20,2,0,0,1,1,0.49524942262191796,0.7407941345593266,0.38819214559375365,1.6242357027749983,112762.59968559629
8064,8064,Computer Science,F,81.81818181818181,79.76878612716763,65.69767441860465,62.5,69.31407942238268,79.72350230414746,88.8157894736842,77.92207792207792,72.42990654205607,84.32203389830508,76.23120319266076,11,7,0,0,0,0,0.4082894197706684,0.44977273077339813,0.4083967942183062,1.2664589447623729,125604.85463760135
8065,8065,Electric Engineering,M,79.39393939393939,89.01734104046243,82.55813953488372,69.0,67.14801444043322,86.17511520737327,83.55263157894737,91.55844155844156,78.97196261682242,82.20338983050847,80.95789752018119,3,16,0,1,0,1,0.45045289283776996,0.24173985552400062,0.5639583861436835,1.2561511345054541,142198.18501429414
8066,8066,Electric Engineering,F,72.72727272727273,80.92485549132948,74.4186046511628,60.5,58.48375451263538,71.42857142857143,78.28947368421052,83.76623376623377,71.49532710280374,75.84745762711864,72.78815509913385,8,8,1,0,0,1,0.31069868447031246,0.3343539393395416,0.38704475497392915,1.0320973787837833,133085.2261839006
8067,8067,Information Science,M,76.96969696969697,86.1271676300578,80.81395348837209,88.0,85.92057761732852,69.5852534562212,75.65789473684211,81.81818181818181,88.78504672897196,67.37288135593221,80.10506538016048,24,1,0,0,1,1,0.6252554485730402,0.896486758387028,0.42535274838095094,1.947094955341019,179616.9508945967
8068,8068,Others,M,84.24242424242425,89.59537572254335,77.32558139534883,86.0,89.89169675090253,88.47926267281106,92.76315789473684,86.36363636363636,75.23364485981308,66.52542372881356,83.64202036310299,14,9,0,0,0,0,0.6043010686396251,0.6027978131772466,0.5234362808238614,1.730535162640733,193201.4620100666
8069,8069,Computer Science,F,80.60606060606061,78.61271676300578,61.04651162790697,62.5,70.03610108303249,80.18433179723502,88.15789473684211,77.92207792207792,73.83177570093459,85.59322033898304,75.84906905760786,8,5,0,0,0,0,0.3325126550451806,0.3226165731196571,0.31205523735549795,0.9671844655203357,125250.79520052885
